year,julian-day,standard-time,solar,rain,wind,T-air,T-soil,D-MD,GW,E-MD,P-PD,P-MD,K-plant
2023,237,12,385.66739606126913,0.0,1.26,42.2685,36.68000000000001,6.438244491324571,,,,,
2023,237,13,362.69146608315094,0.0,1.76,42.371,38.68000000000001,6.7030731541660264,,,,,
2023,237,14,314.27789934354485,0.0,1.51,42.789,40.400000000000034,6.919767062506252,,,,,
2023,237,15,243.7089715536105,0.0,1.76,43.374,41.670000000000016,7.160585830928522,,,,,
2023,237,16,162.199124726477,0.0,1.51,42.8945,42.379999999999995,7.082721099348085,,,,,
2023,237,17,79.32166301969364,0.0,1.76,42.4905,42.52000000000004,6.909383456992241,,,,,
2023,237,18,13.402625820568929,0.95,1.26,41.1535,42.160000000000025,6.420307034280189,,,,,
2023,237,19,0.0,0.0,1.005,39.943,41.14000000000004,5.928497222935064,,,,,
2023,237,20,0.0,0.0,1.51,39.715,39.57000000000005,5.896753444356445,,,,,
2023,237,21,0.0,0.0,1.26,37.77,38.120000000000005,5.271420430673838,,,,,
2023,237,22,0.0,0.0,0.505,36.9875,36.84000000000003,4.844809756267278,,,,,
2023,237,23,0.0,0.0,0.755,36.282,35.80000000000001,4.682691281323656,,,,,
2023,238,0,0.0,0.0,0.0,34.3095,34.94,4.0398911626264775,,,,,
2023,238,1,0.0,0.0,1.51,34.6905,34.170000000000016,4.001805663251839,,,,,
2023,238,2,0.0,0.0,0.755,34.256,33.29000000000002,3.8092177523289616,,,,,
2023,238,3,0.0,0.0,0.5,33.0665,32.39000000000004,3.4405375597286594,,,,,
2023,238,4,0.0,0.0,1.26,32.7165,31.600000000000023,3.252173423172451,,,,,
2023,238,5,0.5470459518599562,0.0,0.5,31.9185,30.680000000000007,3.0308470945749897,,,,,
2023,238,6,39.66083150984682,0.95,1.26,33.575,29.74000000000001,3.3527966421175175,,,,,
2023,238,7,101.20350109409188,0.0,2.015,34.8495,29.57000000000005,3.702410241784543,,,,,
2023,238,8,184.9015317286652,0.0,2.77,36.9475,30.77000000000004,4.364606392781603,,,,,
2023,238,9,305.79868708971554,0.0,2.52,38.5465,32.379999999999995,4.92372194177124,,,,,
2023,238,10,212.80087527352296,0.0,2.01,39.135,34.28000000000003,5.131385009467913,,,,,
2023,238,11,400.7111597374179,0.0,1.76,41.3855,36.34000000000003,5.943302791489908,,,,,
2023,238,12,327.4070021881838,0.0,1.51,41.1785,38.360000000000014,5.957249798715762,,,,,
2023,238,13,362.417943107221,0.0,1.26,42.4615,40.22000000000003,6.541549274481023,,,,,
2023,238,14,312.9102844638949,0.0,1.51,43.1785,41.85000000000002,6.8872824270429085,,,,,
2023,238,15,242.88840262582056,0.0,1.51,44.044,43.05000000000001,7.313602720492232,,,,,
2023,238,16,161.92560175054703,0.0,1.26,44.0125,43.72000000000003,7.401952356839918,,,,,
2023,238,17,79.04814004376367,0.0,3.02,41.152,43.78000000000003,6.1882769452988065,,,,,
2023,238,18,13.129102844638949,0.95,2.515,40.1425,43.32000000000005,5.809637262306413,,,,,
2023,238,19,0.0,0.0,1.01,39.0525,42.0,5.484144536214412,,,,,
2023,238,20,0.0,0.0,3.02,36.865,40.25,4.472804295685551,,,,,
2023,238,21,0.0,0.0,2.265,35.958,38.629999999999995,4.12563968781085,,,,,
2023,238,22,0.0,0.0,1.76,35.2485,37.200000000000045,3.879129405608868,,,,,
2023,238,23,0.0,0.0,1.76,34.3345,35.900000000000034,3.646924023489868,,,,,
2023,239,0,0.0,0.0,1.26,33.3265,34.73000000000002,3.360328388066552,,,,,
2023,239,1,0.0,0.0,0.5,32.5495,33.69,3.091695998085406,,,,,
2023,239,2,0.0,0.0,0.25,32.1495,32.650000000000034,2.9555433293036746,,,,,
2023,239,3,0.0,0.0,0.5,31.957,31.65000000000003,2.911687248739872,,,,,
2023,239,4,0.0,0.0,0.25,32.1625,30.760000000000048,2.967317646473032,,,,,
2023,239,5,0.2735229759299781,0.0,0.0,30.6755,29.99000000000001,2.685052136994695,,,,,
2023,239,6,35.010940919037196,0.95,0.0,32.241,29.32000000000005,2.816525568091806,,,,,
2023,239,7,134.57330415754922,0.0,1.005,35.4905,29.360000000000017,3.783840123834896,,,,,
2023,239,8,224.01531728665208,0.0,2.52,36.7295,30.660000000000025,4.204700531983323,,,,,
2023,239,9,304.9781181619256,0.0,1.26,38.8545,32.33000000000004,4.8914794911262245,,,,,
2023,239,10,361.59737417943103,0.0,1.26,39.7155,34.31,5.25341331413235,,,,,
2023,239,11,402.07877461706784,0.0,1.01,40.9055,36.51000000000005,5.763344814767082,,,,,
2023,239,12,389.7702407002188,0.0,1.51,42.6115,38.650000000000034,6.461771106835494,,,,,
2023,239,13,365.1531728665208,0.0,1.26,43.667,40.59000000000003,7.001876337529406,,,,,
2023,239,14,315.37199124726476,0.0,1.26,43.436,42.23000000000002,7.042170760321615,,,,,
2023,239,15,244.52954048140043,0.0,1.51,44.611,43.420000000000016,7.573413906975751,,,,,
2023,239,16,162.74617067833697,0.0,1.005,44.211,44.08000000000004,7.464588293841172,,,,,
2023,239,17,77.13347921225382,0.0,1.26,43.3635,44.14000000000004,7.099385338078557,,,,,
2023,239,18,12.308533916849017,0.95,2.015,41.4745,43.69,6.27463891603656,,,,,
2023,239,19,0.0,0.0,4.025,38.4605,42.410000000000025,4.917940077677121,,,,,
2023,239,20,0.0,0.0,2.515,38.618,40.620000000000005,5.206658963665024,,,,,
2023,239,21,0.0,0.0,1.005,37.3025,38.89000000000004,4.615796039833441,,,,,
2023,239,22,0.0,0.0,0.25,36.282,37.370000000000005,4.214724067522775,,,,,
2023,239,23,0.0,0.0,0.25,35.637,35.920000000000016,4.006827271218314,,,,,
2023,240,0,0.0,0.0,0.0,34.6535,34.56,3.8086892768396328,,,,,
2023,240,1,0.0,0.0,0.25,34.585,33.35000000000002,3.7227589164319066,,,,,
2023,240,2,0.0,0.0,0.5,34.347,32.200000000000045,3.733572750742451,,,,,
2023,240,3,0.0,0.0,0.5,33.5345,31.129999999999995,3.511177519778089,,,0.9566666666666667,,
2023,240,4,0.0,0.0,1.005,33.314,30.170000000000016,3.452747993166974,,,0.9566666666666667,,
2023,240,5,0.2735229759299781,0.0,0.5,31.8805,29.360000000000017,3.0739533364726195,,,0.9566666666666667,,
2023,240,6,41.30196936542669,0.95,0.505,33.9165,28.670000000000016,3.486210715872082,,,,,
2023,240,7,137.308533916849,0.0,1.51,36.445,28.700000000000045,4.258607011345261,,,,,
2023,240,8,232.76805251641136,0.0,2.77,38.324,30.129999999999995,4.983066279773452,,,,,
2023,240,9,301.96936542669584,0.0,2.265,40.391,32.02000000000004,5.7400002437714495,,,,,
2023,240,10,355.0328227571116,0.0,1.01,42.654,34.18000000000001,6.590815249101862,,,,,
2023,240,11,383.75273522975925,0.0,1.51,43.028,36.54000000000002,6.842107092388,,,,,
2023,240,12,325.49234135667393,0.0,1.26,44.0735,38.82000000000005,7.320211740616057,,,,2.1326666666666667,
2023,240,13,283.09628008752736,0.0,1.26,44.999,40.89000000000004,7.788641451902412,,,,,
2023,240,14,202.1334792122538,0.0,1.76,45.515,42.68000000000001,8.115932931250745,,,,,
2023,240,15,177.78993435448575,0.0,1.76,46.099,44.01000000000005,8.49390361939448,15.333333333333334,1.182,,,100.6124
2023,240,16,143.87308533916848,0.0,2.265,45.389,44.77000000000004,8.200676549303626,15.333333333333334,1.182,,,100.6124
2023,240,17,80.96280087527352,0.0,2.01,44.952,44.910000000000025,8.013834998565908,15.333333333333334,1.182,,,100.6124
2023,240,18,13.676148796498904,0.95,1.51,43.0895,44.49000000000001,7.207294980025617,,,,,
2023,240,19,0.0,0.0,0.755,40.952,43.150000000000034,6.449276405991506,,,,,
2023,240,20,0.0,0.0,0.755,39.644,41.24000000000001,5.8092265589381675,,,,,
2023,240,21,0.0,0.0,0.5,38.2135,39.420000000000016,5.2753741366008775,,,,,
2023,240,22,0.0,0.0,0.25,37.2615,37.81,4.799798493905967,,,,,
2023,240,23,0.0,0.0,0.5,36.593,36.27000000000004,4.5266172715878765,,,,,
2023,241,0,0.0,6.32,1.51,35.65,34.85000000000002,4.272148794982267,,,,,
2023,241,1,0.0,0.0,1.26,34.823,33.59000000000003,3.942145733178812,,,,,
2023,241,2,0.0,0.0,0.5,33.704,32.379999999999995,3.628365380133942,,,,,
2023,241,3,0.0,0.0,0.5,33.2745,31.27000000000004,3.5141212027944846,,,,,
2023,241,4,0.0,0.0,0.0,31.97,30.27000000000004,3.22017336892022,,,,,
2023,241,5,0.5470459518599562,0.0,0.25,31.792,29.350000000000023,3.1314663104439417,,,,,
2023,241,6,41.028446389496715,6.32,1.26,33.262,28.52000000000004,3.3558709085570935,,,,,
2023,241,7,132.1115973741794,0.0,1.51,35.522,28.390000000000043,3.842536162871198,,,,,
2023,241,8,221.82713347921225,0.0,2.77,37.554,29.80000000000001,4.566046057528901,,,,,
2023,241,9,299.23413566739606,0.0,3.27,39.59,31.65000000000003,5.3880133866615125,,,,,
2023,241,10,355.5798687089715,0.0,3.52,40.7905,33.73000000000002,5.909259254479483,,,,,
2023,241,11,384.8468271334792,0.0,2.77,41.964,35.97000000000003,6.381162935001399,,,,,
2023,241,12,376.36761487964986,6.32,2.52,42.55,38.129999999999995,6.702868694989454,,,,,
2023,241,13,344.3654266958424,0.0,2.265,43.847,40.10000000000002,7.239310571877407,,,,,
2023,241,14,248.35886214442013,0.0,1.26,44.55,41.82000000000005,7.549617138059556,,,,,
2023,241,15,139.7702407002188,0.0,1.51,44.488,43.110000000000014,7.646950567011477,,,,,
2023,241,16,135.12035010940917,0.0,1.01,45.4685,43.870000000000005,8.076960512588442,,,,,
2023,241,17,74.67177242888403,0.0,1.01,44.565,44.05000000000001,7.761819352480818,,,,,
2023,241,18,10.667396061269146,6.32,1.26,42.687,43.71000000000003,7.044616936885369,,,,,
2023,241,19,0.0,0.0,0.755,40.704,42.25,6.284576922855948,,,,,
2023,241,20,0.0,0.0,0.0,39.0785,40.360000000000014,5.660459847781707,,,,,
2023,241,21,0.0,0.0,0.5,40.315,38.57000000000005,6.186052376727558,,,,,
2023,241,22,0.0,0.0,0.25,38.7895,36.99000000000001,5.683926659467297,,,,,
2023,241,23,0.0,0.0,0.755,37.6675,35.51000000000005,5.22592454265932,,,,,
2023,242,0,0.0,6.32,0.0,34.0585,34.150000000000034,3.935791679435692,,,,,
2023,242,1,0.0,0.0,0.25,33.835,32.950000000000045,3.760478116894779,,,,,
2023,242,2,0.0,0.0,0.25,33.105,31.840000000000032,3.5036713171901024,,,,,
2023,242,3,0.0,0.0,0.755,34.6245,30.840000000000032,4.0174960102518025,,,,,
2023,242,4,0.0,0.0,0.755,34.163,29.950000000000045,3.929215891569026,,,,,
2023,242,5,0.0,0.0,1.005,33.483,29.110000000000017,3.695008614973963,,,,,
2023,242,6,16.95842450765864,6.32,0.0,32.963,28.350000000000023,3.488416110473346,,,,,
2023,242,7,46.772428884026255,0.0,0.0,33.574,28.25,3.518940223414937,,,,,
2023,242,8,187.91028446389495,0.0,0.5,36.2995,29.629999999999995,4.161348593745262,,,,,
2023,242,9,298.6870897155361,0.0,0.755,37.8105,31.430000000000007,4.695638048306221,,,,,
2023,242,10,354.48577680525165,0.0,1.26,38.942,33.39000000000004,5.155211212822275,,,,,
2023,242,11,384.2997811816192,0.0,1.01,40.2905,35.450000000000045,5.589434422974865,,,,,
2023,242,12,385.1203501094092,6.32,1.26,40.863,37.44,5.862451573104809,,,,,
2023,242,13,357.76805251641133,0.0,1.26,41.973,39.27000000000004,6.367792138694303,,,,,
2023,242,14,306.3457330415755,0.0,1.26,42.5495,40.879999999999995,6.706916744884811,,,,,
2023,242,15,236.87089715536104,0.0,1.26,43.526,42.08000000000004,7.208532738946676,,,,,
2023,242,16,155.9080962800875,0.0,1.76,43.2535,42.78000000000003,7.185909737399283,,,,,
2023,242,17,72.4835886214442,0.0,2.265,42.64,42.94,6.887281948842729,,,,,
2023,242,18,9.573304157549234,6.32,2.265,40.8195,42.610000000000014,6.2152330276174,,,,,
2023,242,19,0.0,0.0,0.25,38.5545,41.39000000000004,5.513394038659508,,,,,
2023,242,20,0.0,0.0,0.0,36.7285,39.650000000000034,4.758260658245361,,,,,
2023,242,21,0.0,0.0,0.25,37.4395,37.99000000000001,4.843257982549347,,,,,
2023,242,22,0.0,0.0,1.01,36.471,36.52000000000004,4.557523592207676,,,,,
2023,242,23,0.0,0.0,1.51,34.9165,35.14000000000004,4.111029619340339,,,,,
2023,243,0,0.0,6.32,0.25,34.1105,33.860000000000014,3.7677873949114926,,,,,
2023,243,1,0.0,0.0,1.005,33.5475,32.72000000000003,3.3632163785998808,,,,,
2023,243,2,0.0,0.0,1.01,32.9495,31.610000000000017,3.337708681650053,,,,,
2023,243,3,0.0,0.0,0.25,32.0855,30.56,3.2054186292546945,,,,,
2023,243,4,0.0,0.0,0.25,31.4585,29.620000000000005,3.049723098067923,,,,,
2023,243,5,0.2735229759299781,0.0,0.0,31.2675,28.74000000000001,2.964314734012607,,,,,
2023,243,6,33.643326039387304,6.32,0.0,32.8605,27.950000000000045,3.2686242236174694,,,,,
2023,243,7,122.5382932166302,0.0,1.26,34.349,27.850000000000023,3.647150886562409,,,,,
2023,243,8,202.40700218818375,0.0,1.51,35.877,29.04000000000002,4.0984615682183145,,,,,
2023,243,9,129.64989059080963,0.25,1.26,34.137,30.55000000000001,3.590985167847435,,,,,
2023,243,10,249.99999999999997,0.76,1.26,36.2955,32.25,3.806935544276714,,,,,
2023,243,11,173.41356673960613,0.25,1.76,35.1185,34.04000000000002,3.75508789520132,,,,,
2023,243,12,274.890590809628,6.32,1.76,37.891,35.75,4.291012276837125,,,,,
2023,243,13,335.6126914660831,0.0,2.01,40.5885,37.32000000000005,5.667254540972438,,,,,
2023,243,14,310.9956236323851,0.0,3.27,40.694,38.68000000000001,5.978671310265741,,,,,
2023,243,15,239.8796498905908,0.0,3.52,40.79,39.650000000000034,6.005342052544906,,,,,
2023,243,16,156.45514223194746,0.0,3.27,40.6465,40.160000000000025,5.871930441133941,,,,,
2023,243,17,70.56892778993435,0.0,2.77,39.446,40.170000000000016,5.468493241387939,,,,,
2023,243,18,9.026258205689278,6.32,2.77,38.449,39.79000000000002,4.986219659794257,,,,,
2023,243,19,0.0,0.0,2.52,37.0845,38.98000000000002,4.51403250535791,,,,,
2023,243,20,0.0,0.76,6.545,27.121,37.53000000000003,2.0240756369407937,,,,,
2023,243,21,0.0,1.52,6.295,24.9005,36.07000000000005,0.973287723371041,,,,,
2023,243,22,0.0,1.27,4.025,25.4405,34.77000000000004,1.3580057639979923,,,,,
2023,243,23,0.0,1.27,2.515,24.545,33.72000000000003,1.1100998931661004,,,,,
2023,244,0,0.0,7.59,3.775,25.2345,32.81,1.0731785085338472,,,,,
2023,244,1,0.0,0.76,2.52,24.8105,31.960000000000036,0.9806058286600552,,,,,
2023,244,2,0.0,0.76,1.26,25.089,31.0,1.0241042029793384,,,,,
2023,244,3,0.0,0.5,1.76,25.1255,30.03000000000003,1.015159998077808,,,,,
2023,244,4,0.0,0.0,1.765,25.6955,29.19,1.1194850862807344,,,,,
2023,244,5,0.2735229759299781,0.0,1.765,25.283,28.460000000000036,1.1230044288348835,,,,,
2023,244,6,18.599562363238512,6.57,0.25,24.9815,27.850000000000023,1.04288444879117,,,,,
2023,244,7,90.26258205689275,0.0,1.26,26.8795,27.69,1.1987624086962032,,,,,
2023,244,8,80.68927789934354,0.25,0.755,27.53,28.27000000000004,1.3612524948744622,,,,,
2023,244,9,128.8293216630197,0.0,1.01,28.4935,29.140000000000043,1.5507738711616843,,,,,
2023,244,10,108.58862144420132,0.25,1.26,28.891,30.27000000000004,1.7223221288932136,,,,,
2023,244,11,49.78118161925602,0.76,2.265,27.5185,31.590000000000032,1.5570346607818049,,,,,
2023,244,12,85.33916849015317,6.82,2.265,27.554,32.79000000000002,1.420269835189346,,,,,
2023,244,13,130.74398249452952,1.02,2.265,27.2965,34.02000000000004,1.322813604381574,,,,,
2023,244,14,116.24726477024068,1.02,0.25,28.519,35.160000000000025,1.4361525358483012,,,,,
2023,244,15,160.83150984682712,0.5,0.505,30.3185,36.01000000000005,1.8785129978312831,,,,,
2023,244,16,117.3413566739606,0.5,0.25,29.765,36.450000000000045,1.9370489251227871,,,,,
2023,244,17,28.172866520787743,0.25,1.01,29.64,36.46000000000003,2.0042525360521912,,,,,
2023,244,18,7.932166301969365,6.57,0.0,28.878,36.120000000000005,1.9359060502824907,,,,,
2023,244,19,0.0,0.25,0.0,28.891,35.379999999999995,1.8875854083130248,,,,,
2023,244,20,0.0,0.5,0.0,27.9125,34.32000000000005,1.7287155448373763,,,,,
2023,244,21,0.0,0.25,0.0,25.7565,33.35000000000002,1.3671405474315952,,,,,
2023,244,22,0.0,0.5,0.0,25.077,32.5,1.109316500540954,,,,,
2023,244,23,0.0,0.5,0.0,25.2825,31.629999999999995,1.0150240283005942,,,,,
2023,245,0,0.0,6.82,0.0,24.5925,30.81,0.8813293205325675,,,,,
2023,245,1,0.0,0.5,0.0,24.243,30.08000000000004,0.8040245064659338,,,,,
2023,245,2,0.0,0.5,0.0,24.255,29.470000000000027,0.7697521899055088,,,,,
2023,245,3,0.0,0.51,0.0,24.9555,28.950000000000045,0.7931972511420611,,,,,
2023,245,4,0.0,0.51,0.0,25.0645,28.480000000000015,0.8095003291549197,,,,,
2023,245,5,0.0,0.5,0.0,24.243,28.110000000000017,0.7268018137545165,,,,,
2023,245,6,24.34354485776805,6.82,0.0,25.541,27.81,0.7460573663859206,,,,,
2023,245,7,123.35886214442012,0.5,0.755,27.826,28.08000000000004,0.952652298278597,,,,,
2023,245,8,217.72428884026257,0.5,0.755,29.1535,28.90000000000003,1.1967756946633812,,,,,
2023,245,9,296.4989059080963,0.5,1.01,30.611,30.010000000000048,1.5189371061085355,,,,,
2023,245,10,354.7592997811816,0.25,1.51,31.319,31.33000000000004,1.7371150966498103,,,,,
2023,245,11,401.80525164113783,0.5,1.76,33.326,32.75,2.376000908063621,,,,,
2023,245,12,387.85557986870896,6.82,1.51,32.382,34.160000000000025,2.5594966479580834,,,,,
2023,245,13,317.01312910284463,0.25,1.76,33.0925,35.47000000000003,2.838412986439239,,,,,
2023,245,14,201.03938730853392,0.25,1.76,33.5255,36.58000000000004,2.9521558306738034,,,,,
2023,245,15,141.1378555798687,0.5,1.51,33.9165,37.35000000000002,2.9855315173159855,,,,,
2023,245,16,151.53172866520788,0.25,1.51,33.7175,37.700000000000045,3.1542904858690957,,,,,
2023,245,17,24.34354485776805,0.5,2.77,33.3525,37.670000000000016,3.0571947382340543,,,,,
2023,245,18,7.11159737417943,6.57,4.025,31.821,37.30000000000001,2.712747329107534,,,,,
2023,245,19,0.0,0.25,4.28,29.903,36.59000000000003,2.0770112574350104,,,,,
2023,245,20,0.0,0.5,2.015,29.2775,35.43000000000001,1.8874722670956257,,,,,
2023,245,21,0.0,0.25,1.01,27.8755,34.26000000000005,1.6517849915243126,,,,,
2023,245,22,0.0,0.25,1.01,27.493,33.22000000000003,1.5583850468090588,,,,,
2023,245,23,0.0,0.25,0.25,26.3655,32.170000000000016,1.4052481470896667,,,,,
2023,246,0,0.0,6.57,0.25,26.402,31.160000000000025,1.337691142515727,,,,,
2023,246,1,0.0,0.25,0.0,24.702,30.28000000000003,1.1283501806481109,,,,,
2023,246,2,0.0,0.5,0.0,25.21,29.460000000000036,1.1020949519098724,,,,,
2023,246,3,0.0,0.25,0.5,25.635,28.700000000000045,1.13521799938665,,,,,
2023,246,4,0.0,0.25,0.0,24.69,28.03000000000003,1.0575560982208223,,,,,
2023,246,5,0.2735229759299781,0.25,0.0,23.5445,27.370000000000005,0.929218605995724,,,,,
2023,246,6,35.55798687089715,6.82,0.0,24.8835,26.75,0.9723010597578312,,,,,
2023,246,7,127.4617067833698,0.25,0.25,27.128,26.80000000000001,1.164276585421919,,,,,
2023,246,8,217.4507658643326,0.5,0.25,30.394,28.010000000000048,1.684742406379894,,,,,
2023,246,9,297.3194748358862,0.5,0.5,31.813,29.460000000000036,2.170156313563011,,,,,
2023,246,10,354.48577680525165,0.25,0.755,33.9665,31.110000000000017,2.914170455654024,,,,,
2023,246,11,382.93216630196935,0.5,1.26,33.639,32.89000000000004,3.085713700616845,,,,,
2023,246,12,385.1203501094092,6.57,2.01,34.693,34.64000000000004,3.4629959737393734,,,,,
2023,246,13,359.6827133479212,0.5,2.01,35.1425,36.22000000000003,3.720372426724444,,,,,
2023,246,14,309.0809628008752,0.25,2.52,36.121,37.52000000000004,4.165712624306209,,,,,
2023,246,15,237.417943107221,0.5,2.265,36.4575,38.420000000000016,4.28590768776245,,,,,
2023,246,16,155.08752735229757,0.25,2.265,35.5685,38.860000000000014,4.102057994839919,,,,,
2023,246,17,68.38074398249452,0.25,2.52,36.3635,38.860000000000014,4.409476656272042,,,,,
2023,246,18,7.658643326039387,6.82,2.265,34.099,38.44,3.837632164693348,,,,,
2023,246,19,0.0,0.25,2.01,33.8485,37.450000000000045,3.4862092871244097,,,,,
2023,246,20,0.0,0.25,1.26,32.937,35.960000000000036,3.262640276184656,,,,,
2023,246,21,0.0,0.25,0.505,31.0685,34.52000000000004,2.9038577339551583,,,,,
2023,246,22,0.0,0.25,0.0,28.1095,33.26000000000005,2.1406517407224777,,,,,
2023,246,23,0.0,0.25,0.0,29.4155,32.04000000000002,2.43412587458283,,,,,
2023,247,0,0.0,6.57,0.0,28.272,30.90000000000003,2.205170658829382,,,,,
2023,247,1,0.0,0.25,0.0,28.6425,29.90000000000003,2.2315447061058,,,,,
2023,247,2,0.0,0.25,0.0,26.7445,28.920000000000016,1.920070354643986,,,,,
2023,247,3,0.0,0.5,0.0,27.704,27.99000000000001,1.9549659816013223,,,,,
2023,247,4,0.0,0.25,0.0,25.843,27.180000000000007,1.6273452214990642,,,,,
2023,247,5,0.2735229759299781,0.25,0.0,26.66,26.44,1.5434694404590903,,,,,
2023,247,6,33.643326039387304,6.57,0.0,27.913,25.80000000000001,1.6685695297206724,,,,,
2023,247,7,126.91466083150983,0.25,0.0,29.652,25.82000000000005,1.9952347179401713,,,,,
2023,247,8,219.36542669584244,0.5,0.755,31.4715,27.010000000000048,2.3963315055964145,,,,,
2023,247,9,296.7724288840262,0.25,0.755,32.536,28.450000000000045,2.706855358024706,,,,,
2023,247,10,356.40043763676147,0.5,1.51,33.68,30.07000000000005,3.0457310999274294,,,,,
2023,247,11,388.1291028446389,0.25,2.265,34.455,31.83000000000004,3.4694267295180845,,,,,
2023,247,12,393.0525164113785,6.82,2.52,35.5825,33.55000000000001,3.901849794651988,,,,,
2023,247,13,365.70021881838073,0.25,2.265,36.513,35.08000000000004,4.384554091506714,,,,,
2023,247,14,298.14004376367615,0.25,1.51,36.6335,36.370000000000005,4.521260642720506,,,,,
2023,247,15,234.6827133479212,0.5,2.52,37.549,37.25,4.833324867903205,,,,,
2023,247,16,153.17286652078775,0.25,3.02,36.7015,37.64000000000004,4.609143448833889,,,,,
2023,247,17,67.28665207877461,0.25,2.77,36.0385,37.51000000000005,4.438846523010248,,,,,
2023,247,18,7.385120350109409,6.57,2.77,34.506,36.93000000000001,4.097923546392119,,,,,
2023,247,19,0.0,0.25,2.01,33.1455,35.53000000000003,3.851638802518832,,,,,
2023,247,20,0.0,0.5,1.51,32.3555,33.73000000000002,3.64298811852292,,,,,
2023,247,21,0.0,0.0,1.01,30.625,32.03000000000003,3.282297988857263,,,,,
2023,247,22,0.0,0.25,1.255,30.5335,30.54000000000002,3.252045188999187,,,,,
2023,247,23,0.0,0.25,1.01,29.515,29.180000000000007,3.032290661132671,,,,,
2023,248,0,0.0,6.57,0.505,28.513,27.970000000000027,2.8401373256054847,,,,,
2023,248,1,0.0,0.25,0.0,24.4845,26.890000000000043,1.9863509111041069,,,,,
2023,248,2,0.0,0.25,0.0,24.4355,25.90000000000003,1.8564628157286671,,,,,
2023,248,3,0.0,0.25,0.0,22.298,24.99000000000001,1.5038487899663937,,,,,
2023,248,4,0.0,0.25,0.0,22.8845,24.200000000000045,1.513723228797505,,,,,
2023,248,5,0.2735229759299781,0.25,0.0,23.16,23.350000000000023,1.472498941942793,,,,,
2023,248,6,38.29321663019694,6.57,0.25,25.0535,22.52000000000004,1.6672091162128149,,,,,
2023,248,7,134.57330415754922,0.25,0.5,27.2605,22.390000000000043,2.0606170728827515,,,,,
2023,248,8,227.57111597374177,0.5,0.755,29.6535,23.850000000000023,2.5467968211083747,,,,,
2023,248,9,304.4310722100656,0.25,2.01,30.773,25.74000000000001,3.0661114376285115,,,,,
2023,248,10,358.86214442013124,0.25,1.26,32.086,27.83000000000004,3.3011247060597984,,,,,
2023,248,11,389.2231947483588,0.25,1.76,33.162,30.08000000000004,3.624095079385688,,,,,
2023,248,12,390.0437636761488,6.82,2.01,35.556,32.25,4.447364675420484,,,,,
2023,248,13,362.96498905908095,0.25,2.52,36.9745,34.170000000000016,5.098497249230508,,,,,
2023,248,14,310.9956236323851,0.25,2.265,37.485,35.81,5.422656251778407,,,,,
2023,248,15,236.0503282275711,0.25,1.76,38.268,37.0,5.718102662813575,,,,,
